feat_1,feat_2,id,target,word
-4.95203948776565,-1.0077565106725528,9747,-2.5978158108046268,baz
1.921337420232068,1.1883564758378675,8025,8.040598264648438,foo
5.723190374320085,-5.141604920403975,9374,15.72943327262011,baz
-2.086903681966508,2.7196310055203003,3232,0.3426690240994046,foo
10.93730809132052,-1.2194722168256664,6018,13.003692218006275,baz
7.5410887153509245,1.1578852137333153,3279,6.3208243739428625,baz
-2.0470429179654346,4.956805915609019,4368,-10.734659306946048,baz
-1.78242805551723,-0.8290123417213124,7628,1.1057640743955903,qux
7.33634990542629,-3.25411588658101,7236,13.237202975827863,baz
0.09252882360894032,-1.3627273470122616,6321,-3.5940099569445723,foo
-2.5156144353207885,8.222816108020709,3550,7.444612763141504,foo
0.0319676324370346,4.18472217030657,5297,9.043724393519119,foo
-2.456463257456009,-1.9892099559028165,5203,-1.377692448627873,qux
-4.463477780654681,2.96597827728014,7184,-9.243527913060328,baz
-3.288531308370852,-1.6243787771671792,8708,6.552107210988576,bar
-1.175414559173415,-1.7277719186224612,5603,-3.820144691438565,qux
-0.9739652077143899,2.5726469244358228,1621,-6.113385511179027,baz
-0.4259493301568411,-2.426500490736412,9503,-5.092665734809447,qux
-1.8607643537210787,-3.306214694884876,6521,-5.298391115898691,qux
-0.8745378810719151,2.0838540154612244,0985,0.29649357929396536,foo
1.1075320360600278,0.12129150347882178,4235,-2.4725423855607587,bar
2.8326549326713737,-1.647812399251634,0658,-12.228713456318209,bar
-0.2666006741763869,0.915161486252741,3221,1.8111467142255175,foo
-0.7234115639080445,-1.6310236650870853,5057,-1.8516904854373502,qux
-3.159652033301681,-0.07973477989761535,8894,2.0005913184910655,qux
5.488711224037828,-8.774602686459598,9110,0.593456519230805,foo
-2.1755996876118013,-0.7766486455243197,0895,6.034760962282725,bar
5.475054856322508,8.308202941259674,8191,-11.263897228182628,baz
-2.356277481935538,-0.22215217001718468,8841,2.128275526411827,qux
0.18271681368213066,-3.0265931872639253,0837,-5.403904374394222,foo
-0.2855820374081841,-2.4052523884342523,7154,-4.390658134204588,qux
-1.6285834024133417,-2.8437787081395736,3233,-3.7595931878436875,qux
0.9553196084248243,-1.1057374409904759,1602,-4.755449655034376,bar
-1.744338874782424,-1.0924191858539891,9384,2.6816660131645875,bar
-0.4831474790914161,-0.2399821613099049,9706,-0.23426108537480433,baz
1.6899343879617614,-2.6042736029120768,8787,0.5794100945860386,foo
7.376766522459313,6.5576326915426275,3653,-4.976063278749436,baz
-4.691574268886523,0.10598427232523966,4352,-14.311799104759693,foo
-1.7979353944708716,-2.558607525580965,7075,-2.155798374325828,qux
0.9814101318058082,9.542191693719726,7631,-18.016874257874264,baz
4.389014372651694,7.8256045691760034,1063,-9.532278318080643,baz
5.187566612935929,3.5529977021291352,3903,22.32262621737377,foo
8.562598091602379,2.33634247422415,8981,4.232339264903804,baz
-1.5005553831390275,-2.8673562125971745,2153,-3.4758317630997375,qux
-1.0368924977982346,-3.0300779634719412,2467,-3.3194765388660366,bar
-0.39144687844390225,-0.7693214616143997,9373,0.46016252241167177,baz
1.2296945237453805,8.93940720582274,2565,-17.690750487715825,baz
-1.8435740823138749,-3.3867453745623095,7643,-5.014695665585294,qux
5.348606097532539,-1.125017508674524,1570,12.66602726156177,foo
0.2574223744914559,-4.867103393476872,5526,-13.036605483529835,bar
3.611235462332119,6.099226657308192,6723,-7.403466777170506,baz
-1.5747411533649802,-0.6820135698584119,5379,3.7745774273121757,bar
-1.4092569710857357,0.8476483908766268,0977,5.808207659403965,bar
-4.433473616281069,4.212807596471057,3225,-11.67477329028015,baz
0.9679505162093492,3.580403408989088,5895,9.653335475859231,foo
-2.1979990167165964,-2.491178071375413,4382,-1.777043985761312,qux
-11.563180014531962,-2.252819541934448,6334,-8.236570151188957,baz
-1.9778595300570432,-0.2085495636730641,5230,-8.899169637090461,foo
0.4946607027954504,1.1190327430682232,5070,-0.6961827074371245,bar
6.569136851560518,2.803960081042511,3138,2.64102225322733,baz
5.113112582309203,-1.010785914082248,1795,14.30812061198253,foo
6.582131724306143,0.02001333838143715,5591,8.005007576226312,baz
0.6707516758199787,0.6189807368548407,7257,4.576636276551697,foo
-2.9966125274816324,3.492856234078124,7479,-3.1755831977814957,foo
-0.7072382401496646,-2.101404114348783,3175,-3.1480536935219696,qux
-3.082470776913121,-2.905003331999474,8117,-2.2074556258936724,qux
1.5295383671540654,-3.195639360230134,9198,-9.881476883378651,bar
-2.760977912349466,2.745247134570606,4684,-1.5441992178579331,foo
-0.05918849570131013,3.808512521727586,7860,8.38390549823677,bar
1.7437080101171945,-0.43535421210883585,0223,4.665018554112741,foo
1.6980836903516479,-1.4086152921426578,6477,4.636377911259175,baz
5.942644547598167,2.8497366492440834,8294,0.4196965638414768,baz
1.7534409409090774,1.9888842749941562,2012,-2.0456955862752184,baz
-0.7079151587566905,-0.7785898234207757,6314,2.2770689437876994,bar
-1.9479450653283763,0.8230365746362978,8700,9.00628005110499,bar
-1.2178752162537436,-1.5539282920000597,4459,-2.028253848216931,qux
2.7702270725764717,2.522051159960445,5655,12.96931159437407,foo
-1.6328259125373177,-3.1530853791168316,3289,-2.231815759306032,bar
-1.0466254411910545,-0.9840930394675087,6230,-1.0454525593205204,qux
1.0159297772594393,-0.07433610328314777,3782,-3.1010793973532533,bar
-0.8018695623136844,-1.4839434954267303,8523,-3.4006096455524033,qux
1.5111989125140002,-1.7751229674608116,8384,-7.455897797469873,bar
-0.07682752356126032,-11.0691403339173,5990,-22.03769923051454,foo
4.893261550911698,6.7194094613750135,2370,28.276212127293135,foo
5.6965237013655,-4.370236535632653,6649,15.974086517660325,baz
7.6456526607299855,-0.4373294157293315,7734,22.17288337108101,foo
-1.5675374029761584,0.14670934789467305,5656,5.343661949862282,bar
4.769602163994872,1.4669125718787146,2660,1.5283490764795642,baz
-0.8775957030432071,2.96919832780137,4487,4.087815413757077,foo
-2.364900950355794,-0.9582374512889789,4744,2.4354407161043152,qux
-1.0974247522382612,-2.2945102077832473,2159,-5.535758547960258,qux
0.2000526220736396,-1.1283929918759275,3117,-2.619531749923877,foo
9.263431734592135,-3.9692499472625,4068,18.36056243633413,baz
-1.7665027199448042,3.555720843889385,3228,1.2944263760250698,foo
-1.6585526073878678,-1.1229593926331276,5931,-1.2359932121043151,qux
3.1242966213200987,2.180288087955807,6420,0.3327223063045037,baz
-2.426500490736412,-2.4382235978074807,3143,-3.227681021595227,qux
-0.850394801351444,0.3861395753164003,9787,4.463284376340168,bar
-4.093913792595889,2.794094428735338,6879,-9.38521909585114,baz
0.47729987317581357,-1.5883017840324096,8022,-1.0997752178890043,foo
10.818874221182693,4.865386663628836,5276,0.9393843527856817,baz
9.079629272077053,-0.6281190164883546,9424,8.071023152371776,baz
-1.3423250242610818,-2.1970253340100365,6565,-0.277741220375467,bar
-1.9759209897586694,-0.04795788362655762,1683,5.297887003419412,bar
2.915130067754377,1.963685614393895,7768,-2.390114745833655,baz
-3.3541483043904923,-3.7604968722269847,8915,2.8795148341293633,bar
-1.3506357289756972,-1.780089138779203,0251,2.704327663626276,baz
-5.389611032452377,-3.1031084893438887,8245,10.329156080123417,bar
6.147731587787557,5.06386927453103,3671,28.911202449626828,foo
3.0103476420348665,-0.6820135698584119,9447,-9.462026342443105,bar
-0.9878706463882354,7.8256045691760034,4632,-16.933110541603842,baz
-0.35177724964115376,-2.7493939103837324,2572,-6.819054043644339,qux
-1.616576565572688,-3.639007745473596,4807,-4.949357575517542,qux
-0.764831702643288,-2.1951276774931383,2987,-4.99113678860879,qux
5.014615578731504,3.8461591939842075,1692,-2.343914803304416,baz
-5.5400577729257305,2.1688499127040135,9973,-11.151807368622688,baz
2.1197928039258565,1.9211207120448508,1322,-2.0689784487875533,bar
8.295746811696711,7.088337067509965,9962,-6.050455350102398,baz
1.6792082476017072,2.9554881673077036,8419,11.23051987841799,foo
-0.6220607273989152,-0.6743728878017567,3417,-1.1240518422386325,bar
3.3232473714341144,-0.7008006789022923,5936,5.57229779983587,baz
0.7272721976118215,0.0319676324370346,9727,1.5333786916942844,foo
3.6114289969783,-1.5664079181592538,4170,-12.57797470663555,bar
2.9718861916218264,5.2822277975744765,1890,-7.50864151796377,baz
0.25323445734763284,1.2671246044347009,4105,1.517391661762189,bar
-0.28006141580977584,7.450113531928018,0727,-13.814567010393183,baz
0.036748341271472196,-0.3069935504739234,1936,-0.10539694618021356,foo
-1.5331932314221712,0.4259885978228517,5471,5.319262530462887,bar
0.7639935365296646,4.168449436836351,2213,-7.318301871747531,baz
-2.0374929463224136,-2.5628632258388953,0411,-3.1395124885879526,qux
2.4062026390062217,-1.9596162104685941,9130,3.884544237434907,foo
-2.700689634189378,-0.5024053319673318,6149,1.4869587712688905,qux
6.79631516379248,-0.8423385965986303,3089,6.824845428699021,baz
-1.4298291280162512,-1.160954427169019,9366,-1.3304410975386411,qux
9.782271225333073,0.9515440252998884,4820,8.67061654532933,baz
1.2207902162900237,4.573396711535315,0207,-8.289571690695494,baz
1.0145531784678905,0.5786402535434323,9257,-2.924540512879882,bar
-0.6915033238421553,-0.1503121764903479,9150,2.340010453549108,bar
-4.598293935354598,-1.4674017984636922,2826,-17.653467991573176,foo
-3.3523081963060033,-0.826056095450725,1092,-0.5156080361393975,baz
-2.58834878076033,3.4454895229421183,2162,-10.708714825029393,baz
-1.276735879075521,0.788640971868944,1143,4.8122922172033125,bar
0.4205266018434095,0.9881498617798676,9221,0.820042853676448,bar
-1.6276033947073856,-2.424012930560177,7533,-3.1297044219955565,qux
-0.24118878617119943,-5.067037238019926,2452,9.257285408576644,baz
1.9029980145092897,-5.038473169305157,7231,12.654553236755037,baz
-2.3390195487514287,0.6940916682848914,8638,-5.616313851082263,foo
9.45985241543384,-0.35310730409470015,2044,10.01346144132254,baz
4.809179506708375,2.2470289581417355,2648,20.351676179658984,foo
1.9530950618890641,8.186803360954375,5122,20.52849330461639,foo
-4.144909853261808,-1.9877658063846655,9703,-1.4796163474461699,qux
-1.2168562947423593,1.5309678326813898,6274,-5.455328981575245,baz
-2.824794991364209,-3.43708497640689,4955,-4.171117200079756,qux
-2.561152418946363,-1.9909087080686947,5373,-2.8708068898271515,qux
-4.136146135216347,0.005068038963010446,5693,-15.418976688957056,foo
-0.6620808462687688,1.1522258701193038,7235,-0.6588435668792233,foo
2.361308432630702,1.7932270780938846,7950,-4.6629645783909695,bar
-4.389384364418763,-2.3568761855119806,9683,-3.6501835425113223,qux
-2.473985016370512,0.666790337048659,2096,7.174742164684422,bar
0.20513903189652138,11.522626364707858,3749,-22.91381057049067,baz
-1.3194955398125325,-1.6964408109426585,0292,-0.41265478489789187,qux
0.18356713697734217,-1.6566248603777776,5333,-4.633872805265632,bar
5.437514479160981,4.692416010541879,2639,25.59478281733437,foo
4.0781888963641855,2.2301327785014053,0828,0.1928521809862772,baz
1.0579328713930356,0.7006987271472214,9391,-0.8954871534808972,baz
-0.8638709191301106,0.8040825137184964,8001,3.368008834407122,bar
-4.627345584729583,-1.4482758189065779,3403,-16.394800218414765,foo
-2.9540269481557404,-2.0364696841069687,7420,-0.6242819638607799,qux
-1.7653047489971225,0.7844218809612716,8185,-4.241371627321545,foo
-5.483461497564265,4.623842597238656,4565,-15.56459453878469,baz
4.618135699949178,-2.1765801445874073,1843,9.516429710452954,foo
-1.8808436019877979,5.263887865409396,1237,-12.70851274610219,baz
-2.8042508897651377,0.5772100933416757,4964,8.739145395745533,bar
-1.1410218531920395,-3.01552735567709,5832,-5.696697981602627,qux
1.5506545016489515,-0.9180484212575859,9373,2.9165300291789045,foo
5.475054856322508,2.7130665594314323,1399,0.34039514758268263,baz
1.7056453528666577,-4.001157667781186,5108,-13.674538992459722,bar
-3.5187286170094834,-0.055688731227842236,1314,3.3109456985297543,qux
-0.30607221479934354,-2.48109648705612,3622,-3.9680001567857923,qux
-2.839550784252873,-0.36012286032428076,1199,7.597338433355416,bar
-3.4831148656054767,-2.1429608493095476,0561,5.903793927200018,bar
2.282594692233441,-1.1712896362568914,9246,5.687784621623761,baz
-0.5776916286558389,-0.8592001003214118,5279,-0.5035800529740668,qux
0.7167312493690305,2.0908987748091694,7847,1.7931259901144798,bar
-3.325504409575313,3.6297939574081144,2981,-10.312962477293249,baz
1.8950564602546032,1.556262478301928,2512,7.1183443516092115,foo
2.4211078307475464,-1.44379796618616,8714,4.699900574566448,foo
0.5463682834301891,3.3895824735035456,4092,-4.40072446998785,baz
-2.0297950063799335,-2.2267098600296418,0092,-2.737996281506793,qux
-2.05835948309033,-3.1958366078175793,0525,1.3356216696765972,bar
0.46705577392328745,-1.6426360027000895,0391,-1.5593660601627617,foo
-1.7218347058796586,5.723190374320085,7461,-13.0365279894879,baz
-2.8081737795419937,-0.38140531222632323,4568,2.195187589276361,qux
-3.283903043242465,-0.5746363969352659,6341,2.618896084735934,qux
0.023462098091096895,-1.5779001029985271,4678,-2.8476354867037417,bar
-0.9464722619634156,-0.8425935494650942,3053,-1.3797292554187122,qux
0.6205947965754457,-2.826581126600133,6821,5.247793695728989,baz
-2.6886839777321203,-1.5695136325222308,7021,-1.402544569432022,qux
-3.2793341461550503,-2.759690238158951,2399,-16.962488852010377,foo
1.1522258701193038,-5.355966926983616,2638,-7.404800313577197,foo
-3.011424532624425,-1.523359434331809,5077,1.2713924540107342,qux
-0.8001048647908952,0.7157503643487808,8697,3.176185876721662,bar
2.8477564873260786,2.426065444321761,4417,14.444028925927796,foo
0.19826743309735817,-2.5803702985936616,9297,-5.018199221725625,bar
-2.076131399580843,-1.2382064658351335,9379,-1.43024352042131,qux
-1.6945789129577284,-2.635920263252278,0633,-2.104741886454776,bar
2.573046778844795,0.7065011285041369,6075,11.195854674973148,foo
5.5160063991067165,3.663221088999535,1966,0.038417192223483276,baz
-0.8453604951330593,-2.4543280546294164,2950,-5.110987705022489,qux
-1.661789845444813,-1.3794940678933068,5955,-2.0618469402409225,qux
-3.115447155814124,-0.6193215677151049,9173,1.1462293800287022,qux
1.8115056259947437,-0.5519919540424616,7652,2.824728901613329,foo
3.8509080901289554,-0.4363972112772152,8426,11.79436052305208,foo
-4.203942995416657,-3.4992457682854425,6670,6.96822464443045,bar
-2.03117516230369,-4.973677860103779,8533,-8.729897203131923,qux
0.34522107337556585,-0.4740183866848168,1435,-1.9546135098191264,bar
-0.5747333216874622,-1.7742909393053634,6904,-4.645349948972603,bar
-2.762895131162024,-3.325056943952204,1242,0.6794450847247734,bar
-1.0001232004719418,-0.6922922063087014,1608,-1.079641100709135,qux
-3.057747997434768,-2.2010307425401026,6471,4.15591080496782,bar
0.5632847108116185,4.971175642266742,8256,10.603573339857578,foo
0.8267720244981633,2.107524733165606,7087,3.3894437274044265,bar
-1.6007583544495196,-0.2784258601175327,0817,0.0912084631604938,qux
-0.8347780330358279,2.2338648315395386,2005,-4.712845519217943,baz
-9.376035893940612,-2.3585694942993682,9779,-32.85981664322749,foo
2.5889293477136945,2.093093666691032,4215,13.179837386221891,foo
-0.37754476558692396,-0.3312051240220122,1348,0.046168216815803687,qux
12.743297697954084,-3.869610740223915,1063,20.63814929894263,baz
-0.349490056301076,-2.4839977756271843,7409,-2.517433296116412,bar
-0.8511750159617665,0.7195563192587562,2240,3.968350840858742,bar
-1.310288315225476,-2.3727320144572066,1854,-2.6634275163528147,qux
-0.14592283134244677,-1.9287992085638401,5929,-5.970496502355209,foo
-6.1411418489911025,3.3229981655931535,3666,-11.136019948962392,foo
3.9889064457229413,0.9787568054977562,4779,10.30202941437004,foo
5.640149358138842,-5.607351811728845,2589,17.010535716175465,baz
-3.2699341114615597,-2.1502349539017334,7336,-2.5152837949511326,qux
2.4023133929809473,10.844690855109981,8584,27.739049340727128,foo
-1.6481396802737025,-3.7503792689118836,5456,-5.928459002374232,qux
-0.04795788362655762,-2.5166946286474277,8246,-4.795677036472343,bar
-1.5664107942905217,-2.3232122776694255,0051,0.9762436058072294,bar
-0.4672243465506236,1.051678587281261,9995,0.4061381664586791,foo
-1.1695350440573078,4.463947308021144,1421,5.523569918256503,foo
-1.3197393560467285,-2.983755773328522,2032,-4.531909865121762,qux
1.5527540754969618,3.9696130201316118,6235,12.378608330011742,foo
-2.236981493710391,-2.132969944969116,2795,-0.6787113909449842,qux
0.12900971228491298,-1.509131017646201,2865,-3.725854632156119,bar
0.21996182752662263,1.8144902094331214,2795,4.30780139229802,foo
-2.9519557710804185,-1.1309274927448618,5448,6.1167439280293685,bar
-1.9991347126701564,-3.236163368218713,5571,-5.550551012356816,qux
6.763116770468977,3.8080459427828286,3850,0.23362754181844658,baz
1.0917313635837345,-0.9111411549769497,6646,2.1275655969658436,foo
-2.080857904282267,1.3999629353260707,3085,8.6442206835438,bar
-2.319870922771549,2.7928583279465546,9704,-7.700019882691292,baz
2.4833878472797437,1.4271585979617922,2219,12.438708057635786,foo
-0.24449528100222406,-2.393639899352781,3823,-3.6227246240593125,qux
-3.2195697289713285,-4.499697809005578,4945,1.3576372795468292,bar
1.8696384338015273,-1.1475691150602763,2591,2.969816081325801,foo
-2.607165859179613,5.299885985032341,5754,-14.2253211759871,baz
1.49032539177231,6.597150974096883,5742,-12.989153554432425,baz
-3.5642462251974005,0.02588116498159021,3848,10.161503889803727,bar
-1.8891900287276777,1.2278168818145547,2315,-2.6948189763762014,foo
4.07180532644067,-1.058184438254525,5954,5.059001657874134,baz
-2.0871417966091013,-0.5659316698172641,9862,-6.401053505304247,foo
-2.9041281868379114,-1.8614406821970035,1534,-2.3199205854137066,qux
2.0956957801050433,-4.457469517367773,2740,-14.906564253631606,bar
-1.3833941116245367,-2.893080653514951,0659,-4.940501939306958,qux
3.275706662983628,5.019323340442131,1348,-5.673987391747855,baz
-2.534983206369576,-2.297376735153992,3081,3.675172379332681,bar
7.410747080724173,1.6702713655142836,6715,4.911954512832287,baz
-2.1951276774931383,-2.4341199615727143,0662,-4.510046753928955,qux
5.510655459642301,3.165672985609482,7506,0.523248747345628,baz
1.770694423624648,-2.6158489056301857,4825,-10.467060736075066,bar
-3.0869546583962837,1.750827476104828,9486,-7.518170121984686,foo
-2.2031852984643265,-3.284114567427411,2394,-3.818090323076521,qux
4.244798593593925,4.84490943399425,8396,-5.534087623002747,baz
-2.540440468753175,-0.19650094649247574,6131,7.714918955569898,bar
-2.2664347724755576,-9.376035893940612,8037,-24.738370582823038,foo
2.42176821808148,2.364571297232129,8731,11.659628114537472,foo
2.417517796419469,4.683443239726608,3690,15.074891022571954,foo
0.6272531584562184,1.7446274314710972,5244,5.71536427916818,foo
-0.09605871851816383,0.8333900835136732,4788,1.4296525756252279,bar
0.5043676905179417,-2.100101159618198,7003,-5.523907331735227,bar
-1.7971681209642205,-0.6412475236254915,9064,1.1797260100637856,qux
1.5278701648487538,-0.9786338528889008,7433,-7.349863844938857,bar
0.16883219808053673,9.669684413528156,4197,-18.2743138210712,baz
-6.108273574885969,3.388205071702971,6055,-12.93268842553708,baz
-4.181923162792425,-2.5597258461953913,1082,5.933442380630884,bar
-0.29498682711996915,-1.9892099559028165,9282,-2.6077230187904394,qux
3.4247001581064676,2.2387263634342305,3340,14.766406190496806,foo
-2.6610993905421805,-0.17851388268834623,8011,7.2204111663935,bar
8.849916978263629,-2.6395862816468187,9775,19.793967521429884,foo
0.7897878140396919,0.39791665483602034,4097,4.725936315173723,foo
-2.5966821265292106,3.151636867242472,4818,-2.4069150054616637,foo
-1.5695703982070979,-4.444322275473551,0548,-3.9289932680743345,bar
6.67460941470692,3.770833998728982,6044,-0.7080591294857757,baz
-1.8092076697509314,2.019376782070519,7415,0.5083653315137875,foo
1.276125117208895,-5.189785255387064,3446,-15.825640731517696,bar
-2.7448452094321776,-2.064746502159627,5141,2.84621351714058,bar
-2.690147523379855,-0.18858472120358138,1251,1.133116055707792,qux
-0.42241359416371427,1.271662763291352,1128,2.5895242421584763,bar
-0.09791284913854481,-3.5644696910790934,1436,-6.877155769762659,qux
-2.2145751882993716,-1.5172370954118113,3606,-0.8682606772063955,qux
-1.4040556077628215,-1.1546140109897336,0377,-2.2004407560177426,qux
0.5526132699302138,-2.031991226898009,4900,-5.133031148055956,bar
-1.5120671839351725,4.142428699637859,9127,3.1300021508091955,foo
-0.5704316439358998,-1.0974109780890338,0618,-2.510491278629074,foo
-3.6796779913381776,-1.2098149143140462,2231,7.515463235027581,bar
1.3533845258030675,-1.9690935727107446,3427,-0.5535017504895714,foo
-1.2182014140516007,3.4289854472768893,1706,10.615106010876389,bar
-0.1396210196962131,-0.15233720478015256,9018,-1.8385545332763025,qux
-1.6195077304521672,-1.7935656356540248,7700,-3.1506511770407863,qux
-3.055749068719212,-0.26016365687168674,7584,-2.2164308937984054,baz
-1.7033515670293862,-3.9625394852518063,2495,6.454992703910919,baz
-3.2073364884643047,-1.248470493547946,4037,0.3277911500146199,qux
-1.0718892436605718,4.844891933965097,6625,-8.410373522482619,baz
-3.02370274824432,-1.0505187297649476,3987,1.6625159248408512,qux
-0.9464722619634156,-2.2053019311352045,0171,-3.6794182655303493,qux
-1.4741894579047146,0.08107640586234588,0738,-1.05087873866833,baz
10.280138378123667,3.0055505700039653,2376,3.732841310415917,baz
-1.0768723429723561,-1.6546328692230674,0569,-3.154185064994847,qux
0.25994946720891354,0.9791521799106029,2457,0.5826801883264011,bar
-1.8311637682982465,-1.8352309556639754,8523,-0.9752751259197381,qux
2.498708096326965,0.5420875879738294,4576,8.809576745008693,foo
-0.23868013663595944,0.8290942609719192,1981,-1.196321691040636,baz
-3.34252520317414,3.611235462332119,0787,-11.240302537047214,baz
-1.0348024179186575,-1.1473663263597174,3298,-2.790818475181813,qux
1.3534700405268194,-5.661038713905167,9083,-16.808118310158413,bar
5.822916028534327,-3.639344993239395,0280,9.621447845004612,foo
-0.021366313258377234,2.070176871486446,4970,3.6634999431699744,bar
-6.122614361803984,-4.853148425761708,9320,9.073525049574943,bar
4.2869712099675965,-0.07923974842994941,3009,4.890790892038703,baz
-2.6225145094190356,-1.6070272708243714,0822,-1.053020196936195,qux
-1.919701271816471,-2.909673016821616,0266,3.129579072063201,baz
4.418012921355419,1.6437151546177673,7972,-0.8167431232742615,baz
1.4286292288254305,-3.0528088478046627,4505,-2.1006085980761062,foo
0.5281414943448126,1.9597855186283886,2478,-4.85926717119621,baz
4.289716442788539,1.2027652351990896,7682,16.7460192079568,foo
0.7683279965802579,-0.002265502424936172,2182,-2.2183437043685865,bar
-2.6990194495076554,-3.754661943791023,1496,-4.528901139034652,qux
-2.1906653960365983,-2.5166784149894563,5576,-3.922862897845496,qux
1.449843182928066,6.421888912130391,1683,-11.240050136805957,baz
-1.2768081351676914,-0.4117770084870962,4883,-0.6727745374065655,qux
-1.0261756895730287,6.144112014515928,1311,-13.38538852025034,baz
-2.2121057995402325,-1.2688318357306927,3712,0.691992086990945,qux
-1.0664897521886179,4.475608731393091,9398,-11.866890647579707,baz
-0.062177855194626264,-0.940776985344263,0810,-1.1684433995522596,bar
-3.291736549193182,1.0802311402309261,9191,-8.99003714836905,foo
-3.9233023439550507,0.4387855502722089,7101,12.425093457733137,bar
-0.6985407599802123,-1.2621642598942415,5749,-1.6061281806496392,qux
0.6050837826674067,6.019629801423513,3901,-10.692570429501451,baz
-1.3909812462806563,-3.4189557620238356,4782,-6.4186904948297885,qux
-0.7952021282276538,-0.970934918475862,1354,0.00182461761231556,qux
2.7469455623038916,-2.3286210087684376,2848,3.836177278557771,foo
0.2228240341647092,2.2470289581417355,7699,5.127617037659141,foo
1.556984008997881,1.7424210549363015,4928,-0.44754452989169624,bar
-0.6516833630165525,-2.896448483569781,7915,-2.1831819914427006,bar
-0.5973515276735379,4.4118128692355,3534,-10.377526319485913,baz
-1.7707618795943145,-2.790060954386828,6193,-3.4715648021996577,qux
8.621326176772454,1.5587670766849502,0450,3.2784954896873377,baz
-3.065107511120736,-2.729299262997394,5170,-3.3229740628635915,qux
-1.517627597894358,-2.635240285755464,4597,-9.876276195711416,foo
2.0276835635286554,0.9831299643340385,1123,-0.46478751930329487,baz
0.07885575338381279,5.2623059871216125,8538,-10.378939048686291,baz
-1.3808757526963027,-2.707978814896557,8559,-3.1795248816665724,qux
-2.6041996102087133,-2.6736018358291123,7641,-3.6640348741488364,qux
-0.9625150968084357,-0.05239329532065318,2048,-1.4423050097699437,baz
-3.3685464850365197,6.170151917398175,3116,3.005509740199567,foo
-2.7128760225725976,-3.1909828748454654,1976,-3.9641467505591574,qux
-0.7766063647503121,-1.5702163646847649,4795,-1.7433654098184894,qux
-0.7952021282276538,-2.234812912321641,5508,-4.790791430272031,qux
2.3305071538184206,-9.684758535752787,7739,-10.635889037626804,foo
1.7556205574204298,1.890058966428245,5537,9.115985257807699,foo
0.9099693412516057,-2.0920735149178844,1866,4.949663497452592,baz
6.560636846590077,-4.463477780654681,9635,15.004407031303591,baz
0.9097859034107293,2.6760005997612115,0701,7.1597388193870986,foo
0.026624823937135833,-3.3686174428035103,3407,-6.027596662550453,qux
3.078741995323562,-1.2060595250521127,9257,4.740855122584471,foo
